name,lat,lon,type
103rd Street & Prospect,41.70665455099999,-87.66220164399999,bus
95th Street & Ashland,41.72110672700001,-87.662944498,bus
Ashland & 89th Street,41.73222584600001,-87.66309013,bus
Ashland & 80th Street,41.74859080499999,-87.663498511,bus
74th Street & Ashland,41.7595111,-87.66345488600001,bus
Ashland & Marquette Rd,41.77198217799997,-87.66415838500001,bus
63rd Street & Ashland (Green Line),41.779412745,-87.66384994700002,bus
Ashland/63rd Green Line Station,41.77881200000002,-87.66368299999999,bus
Ashland & 61st Street,41.7828518,-87.66442823199998,bus
Ashland & 53rd Street,41.79759890299999,-87.66454744100002,bus
Ashland & 47th Street,41.80839146099999,-87.665102504,bus
Ashland & 46th Street,41.81051460200001,-87.66515161000001,bus
Ashland & 46th Street,41.810384543,-87.66483135800001,bus
Ashland & 45th Street,41.81244383199999,-87.66493519699998,bus
Ashland & Pershing,41.822420561,-87.665584739,bus
Ashland & 33rd Street,41.83439832200003,-87.66551944999998,bus
Ashland Orange Line Station,41.839103217,-87.66525539499997,bus
2700 S Ashland,41.84325342199998,-87.66570190499999,bus
2451 S Ashland,41.84779163100001,-87.66580999000001,bus
18th Street & Laflin,41.85778599999998,-87.66387400000002,bus
Grand & Noble,41.89095852999998,-87.66234240300003,bus
Fullerton & Greenview,41.92511327300002,-87.66556909000002,bus
Addison & Southport,41.94701400000002,-87.664133999,bus
Irving Park & Southport,41.95427359899998,-87.66434190400003,bus
Clark & Southport,41.95719452600002,-87.664081979,bus
Clark & Irving Park,41.95464456000002,-87.66232653700001,bus
Wilson & Beacon,41.96535087699999,-87.66402942600001,bus
Sheridan & Estes,42.01166000000001,-87.66280300099999,bus
Sheridan & Birchwood,42.01802100100002,-87.66580199999999,bus
111th Street & Bishop,41.69210132000001,-87.658688687,bus
Vincennes & 110th Street,41.693878622,-87.66202559200002,bus
Vincennes & 109th Street,41.695886347,-87.66077867000001,bus
79th Street & Laflin,41.75031859299997,-87.66105299700001,bus
76th Street & Loomis,41.755831586,-87.65861346399998,bus
69th Street & Laflin,41.76865832800001,-87.66130465100002,bus
63rd Street & Loomis,41.77957205500002,-87.65925900299999,bus
51st Street & Laflin,41.801396001,-87.66209099999998,bus
1349 W 35th Street,41.830507114,-87.66066464800002,bus
Loomis & Cullerton,41.85506663400002,-87.66117054400002,bus
Blue Island & 16th Street,41.85953627100002,-87.65984560700002,bus
Roosevelt & Loomis,41.86701749100001,-87.66188434399999,bus
Taylor & Loomis,41.86928952599999,-87.66182304699998,bus
Taylor & Throop,41.86944143199997,-87.65914551899999,bus
Harrison & Throop,41.87432865400001,-87.65964954499998,bus
Belmont & Lakewood,41.93987483299998,-87.66123382699999,bus
Belmont & Racine,41.93976435500002,-87.65910286899998,bus
Addison & Lakewood,41.947169557,-87.66150476799999,bus
Clark & Byron,41.95266247900003,-87.661008648,bus
Broadway & Leland,41.96736103199999,-87.65860852200001,bus
Broadway & Ainslie,41.97132815399999,-87.65984257000002,bus
Broadway & Argyle,41.97336829599999,-87.65964820200003,bus
Broadway & Balmoral,41.980127504,-87.66010076999999,bus
Broadway & Hollywood,41.98550799999998,-87.660240999,bus
Broadway & Elmdale,41.99098963400002,-87.66041108600001,bus
Broadway & Elmdale,41.99104954900002,-87.66018374700002,bus
Broadway & Thorndale,41.98991425200001,-87.66015388,bus
Broadway & Rosemont,41.99620278899999,-87.66055920600002,bus
Sheridan & Loyola (Red Line),42.00142299999999,-87.66086000000001,bus
Sheridan & Lunt,42.00900200000001,-87.662146,bus
Sheridan & Morse,42.00777700100002,-87.661748999,bus
119th Street & Loomis,41.67754029299999,-87.65658840999998,bus
Vincennes & 104th Street,41.70486186699998,-87.656660359,bus
95th Street & Throop,41.72120191099998,-87.655479786,bus
63rd Street & Throop,41.779611547,-87.65686727399998,bus
Racine & 54th Street,41.79595700099998,-87.65493600000002,bus
51st Street & Throop,41.80144770200002,-87.65759138800001,bus
Racine & 50th Street,41.80318880499999,-87.65500744000002,bus
Archer & Loomis/Fuller,41.84166496,-87.657691865,bus
Archer & Bonfield,41.84235582500003,-87.65673666100002,bus
Cermak & Racine,41.85256981399999,-87.65610438700003,bus
Taylor & Racine,41.86947787499997,-87.65700744399999,bus
Harrison & Racine,41.87419100099999,-87.65716699900003,bus
Milwaukee & Chicago,41.89639599999998,-87.655775,bus
Division & North Branch,41.90359988199998,-87.65583318699998,bus
Addison & Clark,41.947276531,-87.65640515400003,bus
Addison & Clark,41.94714718300003,-87.656181855,bus
Broadway & Sunnyside,41.96404635499999,-87.65648649799999,bus
Sheridan & Sunnyside,41.96342100099997,-87.654837999,bus
Wilson & Broadway (Red Line),41.96545293299999,-87.65816430299998,bus
Sheridan & Leland,41.96708699999999,-87.654881999,bus
Sheridan & Leland,41.96718199999998,-87.65473300000002,bus
Sheridan & Wilson,41.96534100100001,-87.65471000000002,bus
Lawrence & Kenmore,41.96912220000002,-87.65654202500002,bus
Sheridan & Ainslie,41.97143934000002,-87.654955685,bus
Sheridan & Lawrence,41.96924988699999,-87.65475358499998,bus
Sheridan & Foster,41.97662000100001,-87.65489600000001,bus
Bryn Mawr & Sheridan,41.98380400000002,-87.655508,bus
Sheridan & Granville,41.99441899999999,-87.655598,bus
115th Street & Racine,41.68503392700001,-87.65182767800002,bus
103rd Street & Racine,41.70689390199999,-87.65237313799997,bus
87th Street & Racine,41.73584411799999,-87.653045851,bus
87th Street & Aberdeen,41.73589331800002,-87.65104668100003,bus
Racine & 81st Street,41.74678777399998,-87.653560631,bus
79th Street & Aberdeen,41.75047724400002,-87.65111706599998,bus
Racine & 77th Street,41.75421103100001,-87.6539166,bus
Racine & 77th Street,41.75404337600003,-87.65375363800001,bus
Racine & 69th Street,41.76849418299997,-87.654284448,bus
Racine & 64th Street,41.777896,-87.65449799999999,bus
51st Street & Aberdeen,41.80144398700003,-87.652720886,bus
35th Street & Aberdeen,41.83070911499999,-87.65328875400002,bus
Roosevelt & Blue Island,41.86716719700001,-87.65307965099998,bus
Fullerton & Sheffield (Red/Brown/Purple Line),41.92532108099999,-87.65262276099998,bus
Diversey Brown Line Station,41.93271449299999,-87.65296134099998,bus
Belmont Red/Brown/Purple Line Station,41.93987009799997,-87.65306241500002,bus
Belmont & Clark,41.94002134800002,-87.65107532000002,bus
Addison Red Line Station,41.94729888199998,-87.65361095600002,bus
Addison & Fremont,41.94734962299998,-87.65179573299997,bus
Addison & Fremont,41.94722219599998,-87.65166131799998,bus
Montrose & Sheridan,41.96184159400002,-87.65463061000003,bus
Montrose & Hazel,41.96186986599997,-87.652209744,bus
111th Street & Morgan,41.69224697200002,-87.64733255599998,bus
95th Street & Vincennes,41.72124706900001,-87.65093329799998,bus
Garfield & Morgan,41.793826309,-87.64960952500002,bus
Pershing & Morgan,41.82331073400002,-87.65056814500002,bus
35th Street & Morgan,41.83062210899999,-87.65068830199999,bus
35th Street & Lituanica,41.83077784400001,-87.64841377200003,bus
Archer & Senour,41.84508805799999,-87.65063479999998,bus
Harrison & Halsted,41.87427200000002,-87.64748100000003,bus
UIC-Halsted Blue Line Station,41.87549999999999,-87.64725399999998,bus
Jackson & Peoria,41.87784819000001,-87.64946072999999,bus
Madison & Peoria,41.881677749,-87.64983775299999,bus
Halsted & Madison,41.881585487,-87.64745800100002,bus
Halsted & Monroe,41.880379,-87.64724500099999,bus
Milwaukee & Erie,41.89348555999999,-87.650786874,bus
Halsted & Chicago,41.89609584099998,-87.647847522,bus
Halsted & Division,41.90384567199999,-87.648009651,bus
Halsted & Evergreen,41.90626797700003,-87.64805467999997,bus
1700 N Halsted,41.91282702699999,-87.648418618,bus
1900 N Halsted,41.91603291000001,-87.64835277700001,bus
Halsted & Dickens,41.920078252,-87.64867096299997,bus
Halsted & Dickens,41.92017209699998,-87.64847572299999,bus
Halsted & Webster,41.92172473199997,-87.648536423,bus
Halsted & Altgeld,41.92726299999998,-87.64876100100003,bus
Halsted & Lincoln/Fullerton,41.92571877400002,-87.648676938,bus
Halsted & George,41.93453199999999,-87.64901500000002,bus
Halsted & Wellington,41.93660496500001,-87.64905178599997,bus
Clark & Belmont,41.93985898199998,-87.65048952900003,bus
Halsted & Belmont,41.93973608200002,-87.649351534,bus
Halsted & Roscoe,41.94369399999999,-87.64945,bus
Clarendon & Bittersweet,41.955751921,-87.649640272,bus
Clarendon & Junior Terrace,41.96043050100002,-87.649935454,bus
Marine Drive & Margate,41.97247527600001,-87.65060869299998,bus
95th Street & Peoria,41.72132139899998,-87.64574306399999,bus
Halsted & 87th Street,41.73557287800003,-87.64373437900002,bus
Halsted & 87th Street,41.73577299999999,-87.64348999999999,bus
Halsted & Summit,41.73994524599999,-87.64381830000002,bus
Halsted & 75th Street,41.75770479200003,-87.64434462499997,bus
Halsted & 73rd Street,41.76149299999997,-87.644227,bus
Halsted & 70th Street,41.76714299999998,-87.64452299999999,bus
Halsted & 70th Street,41.76691222900001,-87.64439558499998,bus
69th Street & Halsted,41.76890716999998,-87.644377367,bus
Halsted & 61st Street,41.78315083000001,-87.644950306,bus
Halsted & 61st Street,41.78319557899999,-87.64477527999998,bus
Halsted & 58th Street,41.78892322600001,-87.64511255500003,bus
Halsted & 57th Street,41.79075438500001,-87.64515637199997,bus
Halsted & Garfield,41.79384915999998,-87.64505401500003,bus
Halsted & 50th Street,41.80330300000003,-87.64530200000002,bus
Halsted & 45th Street,41.81229064199999,-87.64574924200002,bus
Halsted & 42nd Street,41.81758291900002,-87.645855498,bus
Halsted & 35th Street,41.830665786,-87.64600939799999,bus
Halsted & 32nd Street,41.83631200100001,-87.64614599999999,bus
Halsted & 26th Street,41.84525099400003,-87.64650518000002,bus
Cermak & Halsted,41.85256831499998,-87.646669068,bus
Cermak & Union,41.85259702600001,-87.64485013500001,bus
Halsted & 16th Street,41.85971300099999,-87.64676400000002,bus
Halsted & 14th Place,41.86249093200001,-87.646867563,bus
Van Buren & Halsted,41.87672600000002,-87.64704799999998,bus
Milwaukee & Hubbard/Union,41.890314816,-87.64609090300002,bus
Grand & Union,41.89111439499999,-87.64588684300003,bus
North Ave & Orchard,41.91090303700003,-87.645930238,bus
Diversey & Clark/Broadway,41.93273918300002,-87.645031529,bus
Diversey & Clark/Broadway,41.93275086800003,-87.64450986700001,bus
Broadway & Surf,41.93492829299998,-87.64431033699998,bus
Broadway & Cornelia,41.945455907,-87.64603818199998,bus
Lake Shore & Waveland,41.95042883500003,-87.644491319,bus
Irving Park & Marine Drive,41.95457655500002,-87.64547931300001,bus
Halsted & 123rd Street,41.67075014300002,-87.64154644000001,bus
Halsted & 120th Street,41.67619857599999,-87.64174684,bus
Halsted & 115th Street,41.68523465599998,-87.64202703400002,bus
115th Street & Union,41.68504356,-87.64050685900003,bus
Halsted & 114th Street,41.68677000000002,-87.64209199999999,bus
Halsted & 108th Street,41.69797999999997,-87.64265799999998,bus
Halsted & 96th Street,41.719397668,-87.64329073099998,bus
Halsted & 90th Street,41.73065800000001,-87.64333800100002,bus
79th Street & Lowe,41.75075641000001,-87.64028375599997,bus
69th Street & Union,41.76893437199999,-87.64156821300003,bus
69th Street & Lowe,41.76897043000002,-87.64007154299998,bus
63rd Street & Union,41.77984117400001,-87.64286869300003,bus
51st Street & Union,41.80163961300002,-87.64274928100002,bus
47th Street & Union,41.80883319600002,-87.64322038400002,bus
Wallace & Pershing,41.82342133200001,-87.640992945,bus
Pershing & Wallace,41.82345778199999,-87.64085565200003,bus
Wallace & 37th Street,41.82706025700003,-87.64106464700001,bus
Wallace & 33rd Street,41.83456980599999,-87.64137462500003,bus
3406 S Wallace,41.83256587,-87.64134961000002,bus
Wallace & 30th Street,41.83997279499999,-87.641574913,bus
Archer & Normal,41.849597948,-87.64072092700002,bus
Cermak & Lumber,41.852644,-87.64201400000002,bus
Taylor & Jefferson,41.869786621,-87.642695377,bus
Jackson & Clinton,41.877951129,-87.64115217699998,bus
Madison & Jefferson,41.88191462899999,-87.64283538799998,bus
Clinton & Washington,41.88331400099997,-87.64131300000003,bus
Armitage & Cleveland,41.91838701799998,-87.64113403099998,bus
Clark & Fullerton,41.92564236700002,-87.640658712,bus
95th Street & Normal,41.72145799999998,-87.636098,bus
79th Street & Normal,41.75080745600002,-87.63664570600002,bus
63rd Street & Normal,41.77995021800001,-87.637333657,bus
31st Street & Canal,41.838224196,-87.63766642299998,bus
31st Street & Canal,41.83810708800002,-87.63760399799997,bus
Canal & 23rd Place,41.84955023999999,-87.63854381599998,bus
Canal & 24th Street,41.848972253,-87.63833696400002,bus
Canal & Taylor,41.86999100000003,-87.63917099999998,bus
Harrison & Canal,41.874475292,-87.63933272899999,bus
Orleans & Chicago,41.89639300099998,-87.63707499999998,bus
Orleans & Locust,41.89901700000001,-87.63734599999998,bus
Orleans & Division,41.90356027299998,-87.637532309,bus
311 W Division,41.90375329400001,-87.63603036699999,bus
North Ave & Sedgwick (Brown Line),41.91122310700001,-87.63841908500001,bus
Armitage & Lincoln/Sedgwick,41.91837228999998,-87.63936089399999,bus
Armitage & Clark,41.918441019,-87.63644615200002,bus
Clark & Belden,41.92380936799998,-87.63951870699998,bus
Sheridan & Briar,41.93857022999998,-87.63956872300002,bus
Sheridan & Barry,41.93788147800001,-87.63939890400002,bus
Lake Shore Drive & Wellington,41.93669289799999,-87.63693608300002,bus
111th Street & Stewart,41.69242203300001,-87.63308275100002,bus
103rd Street & Normal,41.70694370000001,-87.63567555100002,bus
95th Street & Normal,41.72166462799998,-87.635852387,bus
Vincennes & 83rd Street,41.74425300000001,-87.635827,bus
83rd Street & Holland,41.743477687,-87.63233925899999,bus
Vincennes & 79th Street,41.75097825900002,-87.63402299199998,bus
79th Street & Vincennes,41.750852001,-87.63395500000001,bus
79th Street & Vincennes,41.75072479400001,-87.63370271000002,bus
75th Street & Eggleston,41.758118599,-87.635579592,bus
75th Street & Stewart,41.75797999999998,-87.63452699999999,bus
69th Street & Harvard,41.76910598900002,-87.63367444599999,bus
59th Street & Stewart,41.78711843500002,-87.63592380099999,bus
59th Street & Princeton,41.787131321,-87.63295843899999,bus
Garfield & Princeton,41.79409469199999,-87.63310972800002,bus
327 W Roosevelt,41.86741625600001,-87.63554360199998,bus
Jackson & Franklin,41.87805100000003,-87.63540099900001,bus
Franklin & Adams,41.87924900000002,-87.63515199900002,bus
Adams & Wells,41.87942600100001,-87.634024001,bus
Jackson & Financial Place,41.87808100000001,-87.63286799899998,bus
Wells & Madison,41.88204300000001,-87.63389199900001,bus
Wells & Monroe,41.88077099999998,-87.63387499999999,bus
Wells & Hubbard,41.89010600099999,-87.63409999999999,bus
Wells & Merchandise Mart,41.88872400000002,-87.63409000000001,bus
Chicago & LaSalle,41.89672181399999,-87.63290016600001,bus
LaSalle & Maple,41.90190535599999,-87.63299364900001,bus
LaSalle & Eugenie,41.91282995199998,-87.63297261700001,bus
Clark & Lincoln,41.91553013999999,-87.634187381,bus
Stockton & Dickens,41.92023618299999,-87.63546921400001,bus
119th Street & Princeton,41.67789033600002,-87.62998448399998,bus
103rd Street & Princeton,41.70713821499999,-87.63058751599999,bus
95th Street & Princeton,41.72151703899999,-87.631211039,bus
79th Street & Wentworth,41.75093110699999,-87.62983016099997,bus
75th Street & Vincennes,41.758059205,-87.63165333199998,bus
Vincennes & 74th Street,41.75980299999998,-87.63046200000002,bus
Wentworth & 72nd Street,41.763775001,-87.62977799999999,bus
Wentworth & 66th Street,41.77469300000001,-87.63008000000002,bus
Wentworth & 57th Place,41.78983952900001,-87.630255294,bus
59th Street & Wentworth,41.78734505900002,-87.63015207400002,bus
5556 S Wentworth,41.79244000099999,-87.63042300000001,bus
Wentworth & 57th Street,41.79107907100001,-87.63035396200002,bus
Garfield & LaSalle,41.79414996100002,-87.62969678799999,bus
Wentworth & Grand Blvd Shopping Ctr (5400 S),41.79640799999999,-87.62937500100003,bus
51st Street & Wells,41.80188833400001,-87.632100116,bus
Wentworth & 47th Street,41.80896200000001,-87.630832999,bus
43rd Street & LaSalle,41.81651504400003,-87.62955913299999,bus
LaSalle & Root,41.81899499999997,-87.629433,bus
Pershing & Federal,41.82376237699998,-87.628874343,bus
Wentworth & 31st Street,41.83788256299999,-87.63173174399998,bus
Wentworth & 33rd Street,41.83474200000001,-87.631635001,bus
3000 S Wentworth,41.83987300000001,-87.63174699899997,bus
LaSalle & 31st Street,41.83851199999998,-87.62997999999999,bus
Clark & 18th Street,41.85767206899999,-87.630111768,bus
Clark & Polk,41.87200622500001,-87.63069157000001,bus
Van Buren & Clark,41.876938999,-87.63097525699999,bus
Dearborn & Ida B Wells Drive,41.87592700099998,-87.62915400000003,bus
Clark & Randolph,41.88427740100002,-87.63102859399999,bus
Dearborn & Randolph,41.88470799999999,-87.62938700000001,bus
Dearborn & Huron,41.89474000000001,-87.629637,bus
Clark & Oak,41.900443,-87.63127200000002,bus
Clark & Elm,41.90324399999997,-87.63150200000001,bus
Clark & North Ave,41.91131123100001,-87.63186891800001,bus
103rd Street & Perry,41.70707121599997,-87.62590551099998,bus
Lafayette & 94th Street,41.723682,-87.62514299999998,bus
8600 S Lafayette,41.73739172500001,-87.625600636,bus
Lafayette & 88th Street,41.73488553599998,-87.62547330400002,bus
Lafayette & 77th Street,41.75473799999997,-87.62627300000003,bus
75th Street & Lafayette,41.75826131999997,-87.62670462699998,bus
Lafayette & 70th Street,41.76736000099999,-87.626615001,bus
69th Street & Perry,41.768973985,-87.628342256,bus
69th Red Line Station,41.76881930000002,-87.62642074899998,bus
69th Red Line Station,41.76881972899997,-87.62585259299999,bus
69th Red Line Station,41.76884376300001,-87.62552269000003,bus
State & 64th Street,41.77743200100002,-87.62533000000002,bus
60th Street & State,41.78559311200002,-87.625309345,bus
State & Garfield,41.79418390299998,-87.62557297199999,bus
State & 53rd Street,41.79823081000001,-87.62591526400001,bus
5000 S State,41.80370499999998,-87.62606,bus
47th Street & Federal,41.80926765300001,-87.62809019500003,bus
47th Street & State,41.809302156,-87.626403944,bus
Pershing & Federal,41.82361557199999,-87.62840909099998,bus
State & 33rd Street,41.83491921199999,-87.62643145300001,bus
State & 28th Street,41.84317499999997,-87.62663199899998,bus
State & 16th Street,41.85997204099999,-87.627395772,bus
State & 13th Street,41.86566499999998,-87.627257999,bus
Adams & State,41.87950873699998,-87.62810529500001,bus
State & Monroe,41.88085599999999,-87.62783400000001,bus
State & E. Wacker,41.88668899999999,-87.62783100000001,bus
Wacker (Upper) & Michigan,41.88835999999998,-87.62505499999997,bus
State & Grand (Red Line),41.89154644199999,-87.62816555199998,bus
Grand & State (Red Line),41.891736154,-87.62790081600002,bus
State & Huron,41.89475599999997,-87.628060001,bus
Chicago & State (Red Line),41.89674103599998,-87.628022439,bus
Chicago & State (Red Line),41.89661350799997,-87.627916438,bus
State & Bellevue,41.90175499999998,-87.628267999,bus
State & Delaware,41.89900699999998,-87.62818499899998,bus
Lake Shore & Goethe,41.90565400000003,-87.62531000000001,bus
95th Red Line Station,41.72136399999999,-87.62397800000002,bus
87th Street Red Line Station,41.73641119799998,-87.624765734,bus
State & 87th Street,41.73657371000002,-87.62407192799998,bus
State & 88th Street,41.73441963900001,-87.624027985,bus
79th Street & Wabash,41.75103997600002,-87.62285468699997,bus
State & 76th Street,41.75626700100003,-87.62461000100001,bus
75th Street & State,41.75830300000001,-87.62449199999998,bus
State & 71st Street,41.76524700099998,-87.624792001,bus
69th Street & State,41.76910231800002,-87.624660989,bus
63rd Street & Wabash,41.779949773,-87.62368873000003,bus
Garfield & Wabash,41.79428438000002,-87.623798653,bus
Garfield & Michigan,41.79474283600001,-87.62280721100001,bus
51st Street & Michigan,41.802104719,-87.62245393199998,bus
Indiana Green Line Station,41.82194375900002,-87.62143777199998,bus
Indiana & 34th Street,41.83297500100002,-87.62170699900003,bus
Michigan & 32nd Street,41.83622200000002,-87.62346500000001,bus
Michigan & 25th Street,41.84715643999999,-87.62376682299998,bus
Cermak & Indiana,41.85277071100001,-87.62182938900003,bus
Michigan & 18th Street,41.85764577600003,-87.62404107600003,bus
Randolph & Stetson,41.884548,-87.622143,bus
Michigan (Lower) & Hubbard,41.89018553,-87.62396733000003,bus
Michigan & Ohio,41.89269100000001,-87.62432800099998,bus
Illinois (Lower) & Michigan,41.89088105100001,-87.624325983,bus
Illinois (Lower) & St. Clair,41.89094838900002,-87.62212367900003,bus
Michigan & Huron,41.89479799999998,-87.62410399999999,bus
Michigan & Delaware/Walton,41.89943499999998,-87.62400399900002,bus
Mies Van Der Rohe & Delaware,41.89912900000002,-87.621825,bus
Lake Shore & Elm,41.90297399999997,-87.62475199900001,bus
Michigan & 123rd Street,41.670862,-87.62036599999999,bus
Michigan & 123rd Street,41.67069700000002,-87.62022100000002,bus
Michigan & 120th Street,41.67634142899999,-87.62053564000001,bus
Michigan & 109th Street,41.69633780300001,-87.62089022100002,bus
Michigan & 105th Street,41.70360933000001,-87.620723586,bus
Michigan & 103rd Street,41.70731274600001,-87.62028474800002,bus
103rd Street & Indiana,41.70718335800001,-87.61876355599998,bus
Michigan & 101st Street,41.71073679699998,-87.61980980499999,bus
Michigan & 98th Street,41.71644900000001,-87.620545999,bus
Michigan & 96th Street,41.720053839,-87.620639224,bus
79th Street & Indiana,41.751078001,-87.619553,bus
69th Street & Prairie,41.76936680099999,-87.61837046699998,bus
61st Street & Prairie,41.783884957,-87.618788924,bus
43rd Street & Calumet (Green Line),41.81655032999998,-87.618460991,bus
Pershing & Giles,41.82375463599999,-87.61925556800003,bus
Pershing & King Drive,41.82389595199999,-87.61746582,bus
35th Street & Giles,41.83101785299999,-87.619519863,bus
35th Street & Giles,41.831147644,-87.619242547,bus
35th Street & King Drive,41.83102239700003,-87.61762453,bus
31st Street & Giles,41.838494588,-87.61958276000001,bus
King Drive & 25th Street,41.84731907299999,-87.61781643,bus
Randolph & Columbus,41.88455200099997,-87.62031400000001,bus
McClurg & Huron,41.89496079499997,-87.61767434199999,bus
Dewitt & Chestnut,41.89856800000001,-87.620247,bus
130th Street & Indiana,41.65918848299998,-87.61724514600002,bus
130th Street & Daniel Drive,41.65901926499998,-87.61519997099998,bus
300 E 111th Street,41.69264299999998,-87.61572100000001,bus
King Drive & 101st Street,41.71084581600002,-87.61375727299998,bus
King Drive & 97th Street,41.718164495,-87.61396622400002,bus
King Drive & 83rd Street,41.74375923500003,-87.61477092400003,bus
King Drive & 83rd Street,41.74387880299997,-87.61451473400001,bus
King Drive & 80th Street,41.74945300000002,-87.61496299999999,bus
King Drive & 79th Street,41.751306527,-87.61487150699998,bus
79th Street & King Drive,41.75105437100001,-87.61464682600001,bus
King Drive & 76th Street,41.75647223800001,-87.61517512299997,bus
King Drive & 76th Street,41.756674326,-87.61492821299998,bus
King Drive & 73rd Street,41.76189735200001,-87.615286486,bus
King Drive & Anthony,41.77045299999997,-87.61531500000001,bus
King Drive & Marquette Rd,41.77304915799999,-87.61554561600002,bus
King Drive & Marquette Rd/S. Chicago,41.77265380300003,-87.61553488300001,bus
King Drive & 62nd Street,41.78191700100001,-87.61573299899999,bus
King Drive & 63rd Street,41.77995846800002,-87.61569366100002,bus
King Drive & 60th Street,41.78562516900001,-87.615682118,bus
King Drive & Garfield,41.79422662899998,-87.61603595600002,bus
King Drive & Garfield,41.79440222099998,-87.61589863799998,bus
King Drive & 51st Street,41.80186828199999,-87.61623401499997,bus
King Drive & 48th Street,41.80777121199998,-87.61642803299998,bus
King Drive & 45th Street,41.812881248,-87.616801796,bus
King Drive & 43rd Street,41.81688041000001,-87.616484905,bus
King Drive & 38th Street,41.82553915099999,-87.61714166899998,bus
King Drive & 38th Street,41.82573552500003,-87.61692977899997,bus
3600 S King Drive,41.82927064699999,-87.617176572,bus
King Drive & 35th Street,41.83146567300003,-87.61685334200001,bus
35th Street & King Drive,41.831045324,-87.61675904399999,bus
King Drive & 26th Street,41.84550800099998,-87.61721999899999,bus
Museum Campus Dr & McFetridge (Field Museum),41.86486087600002,-87.613892598,bus
Eberhart & 130th Street,41.65900015099999,-87.61050671599997,bus
King Drive & 115th Street,41.68559437800002,-87.61308308000002,bus
115th Street & King Drive,41.68550811300003,-87.61296824200002,bus
King Drive & 111th Street,41.69301186600001,-87.61323638300001,bus
Cottage Grove & 111th Street,41.692897378,-87.60992757100001,bus
61st Street & St. Lawrence,41.78390898599997,-87.61099843099998,bus
51st Street & St. Lawrence,41.80220585699999,-87.611163288,bus
51st Street & Champlain,41.80214357199998,-87.61000785800002,bus
11000 S Cottage Grove,41.694655356,-87.60947960099998,bus
Cottage Grove & 104th Street,41.705527932,-87.60683822700003,bus
Cottage Grove & 103rd Street,41.70753886699998,-87.606606768,bus
95th Street & St. Lawrence,41.72188699999998,-87.60956299999998,bus
87th Street & St. Lawrence,41.736533001,-87.609805,bus
79th Street & Langley,41.75129723200001,-87.60787001900002,bus
79th Street & Langley,41.75120300100002,-87.60783500000002,bus
71st Street & Langley,41.76590500100002,-87.60882500000002,bus
63rd Street & Cottage Grove (Green Line),41.78046531199999,-87.60617373299999,bus
Cottage Grove & 58th Street,41.78968132099999,-87.606238168,bus
Cottage Grove & 56th Street,41.79313950300002,-87.60632880399999,bus
Cottage Grove & 54th Street,41.79676699999999,-87.60633999999999,bus
Cottage Grove & 50th Street,41.80420163500003,-87.60655146699997,bus
Cottage Grove & 48th Street,41.80758800000001,-87.606431999,bus
Cottage Grove & 49th Street,41.80572799999999,-87.60638999999998,bus
43rd Street & Langley,41.81684010599997,-87.60905584300002,bus
Cottage Grove & 43rd Street,41.816706866,-87.60661044300002,bus
Pershing & Cottage Grove,41.82381518,-87.607070771,bus
Cottage Grove & 101st Street,41.710963773,-87.605808734,bus
Cottage Grove & 98th Street,41.71662081900001,-87.60453801400001,bus
Cottage Grove & 95th Street,41.721827647,-87.603314114,bus
Cottage Grove & 91st Street,41.72927493499998,-87.60451851800002,bus
Cottage Grove & 89th Street,41.73314299999998,-87.60482999999999,bus
Cottage Grove & 88th Street,41.73472484000001,-87.60464840700001,bus
87th Street & Drexel,41.73661030099998,-87.60249853300002,bus
Cottage Grove & 85th Street,41.740250823,-87.604794642,bus
Cottage Grove & 77th Street,41.754877497,-87.60543793699998,bus
Cottage Grove & 76th Street,41.75668077699999,-87.60520622500002,bus
Cottage Grove & 67th Street,41.77331415100002,-87.60563835699998,bus
E Hyde Park & Drexel,41.80233338300002,-87.604543407,bus
133rd Place & Corliss,41.653280247,-87.60184656299998,bus
93rd Street & Drexel,41.72585113600002,-87.60083057700001,bus
93rd Street & Ellis,41.72571976199998,-87.59971123499997,bus
67th Street & Ellis,41.77325174800001,-87.60082501900001,bus
63rd Street & Ellis,41.78052619099998,-87.60128796700002,bus
E Hyde Park & Ellis,41.80226245599999,-87.601094789,bus
Ellis & 132nd Place,41.65503345600001,-87.59687169799997,bus
1100 E 103rd Street,41.707532066,-87.59660638000003,bus
95th Street & Greenwood,41.72225782599998,-87.59718513500002,bus
75th Street & Greenwood,41.75872688599998,-87.597887528,bus
63rd Street & Woodlawn,41.78046005200002,-87.596289136,bus
60th Street & Woodlawn,41.78607828600002,-87.59621432900002,bus
Woodlawn & 58th Street,41.78956607700002,-87.59635028100001,bus
55th Street & University,41.795138646,-87.59834723900002,bus
55th Street & Woodlawn,41.79497660099997,-87.596111743,bus
47th Street & Woodlawn,41.80971977199999,-87.596729665,bus
1300 E 95th Street,41.72215689699999,-87.59239584099998,bus
South Chicago & Dorchester,41.75555816000002,-87.59142268400001,bus
South Chicago & 76th Street,41.75678397899998,-87.59272689,bus
67th Street & Kimbark,41.77331116800002,-87.59434728299999,bus
67th Street & Dorchester,41.77322081300002,-87.59172048300002,bus
63rd Street & Kimbark,41.78048004999999,-87.59478213599999,bus
63rd Street & Kimbark,41.78059651000001,-87.59452909999999,bus
63rd Street & Kenwood,41.78046642499999,-87.59319963299998,bus
